Date,1st Stage Suction Temperature,1st Stage Suction Pressure,1st Stage Discharge Temperature,1st Stage Discharge Pressure,2nd Stage Suction Temperature,2nd Stage Suction Pressure,2nd Stage Discharge Temperature,2nd Stage Discharge Pressure,3rd Stage Suction Temperature,3rd Stage Suction Pressure,3rd Stage Discharge Temperature,3rd Stage Discharge Pressure,4th Stage Suction Temperature,4th Stage Suction Pressure,4th Stage Discharge Temperature,4th Stage Discharge Pressure,5th Stage Suction Temperature,5th Stage Suction Pressure,5th Stage Discharge Temperature,5th Stage Discharge Pressure,1st Stage Discharge Flow,3rd Stage Discharge Flow,5th Stage Discharge Flow,C3 Splitter Purge to 4th Stage Suction,C2 Splitter Purge to 5th Stage Suction,CW Supply Temperature,CW Flow to Olefins,CW Pressure,Compressor Speed,UHP Steam Flow to KT-1,UHP Steam Pressure,UHP Steam Temperature,HP Steam Extraction Flow from KT-1,HP Steam Extraction Pressure,HP Steam Extraction Temperature,E-24 PG Inlet Temperature,E-20 <U+0394>T,E-21 <U+0394>T,E-22 <U+0394>T,E-23 <U+0394>T,Total Power
5/19/2015,33.09343,0.4249,89.34439,2.248487,35.62194,2.092646,91.27952,6.078925,43.79727,5.981274,92.02773,13.02673,50.10112,13.07185,90.31106,22.27698,40.68926,20.8517,94.71787,40.11805,105.2146,96.78239,101.2291,179.9919,1595.378,30.9928,19.36509,4.102379,4645.136,113.3554,105.9101,440.2652,80.11805,46.54782,345.9418,52.93209,53.72245,47.48225,41.92661,37.37897,16.47179
5/20/2015,34.07394,0.444292,92.5138,2.339692,36.98101,2.161904,94.40115,6.300342,45.45277,6.178283,95.08993,13.47552,51.77361,13.20743,92.52742,22.84011,42.0408,21.24873,96.3747,40.31446,111.0208,106.3035,110.9733,182.3531,1457.852,31.62134,19.33741,4.085629,4758.644,118.0362,105.9025,439.8159,79.42728,46.52011,345.2502,54.45716,55.53279,48.94837,43.31632,38.07026,17.92993
5/21/2015,33.87228,0.463321,92.8202,2.382258,36.82511,2.204083,94.40827,6.348479,45.23534,6.231461,94.77525,13.53591,51.64615,13.34237,92.12768,22.83715,41.74834,21.26779,95.84947,40.15393,109.54,106.2522,110.1106,185.0113,1410.054,31.31748,19.33307,4.091662,4761.522,118.1254,105.9154,441.6399,80.24758,46.53761,346.7321,54.54472,55.99509,49.17293,43.1291,37.58296,17.76784
5/22/2015,36.33848,0.46205,94.89365,2.374963,37.84777,2.189837,95.35875,6.353537,46.06955,6.229039,95.6275,13.57093,52.26593,13.4455,92.77911,22.90772,42.58153,21.28917,96.65719,40.20852,113.1987,108.7484,112.119,184.998,1463.767,31.78379,19.31331,4.090971,4760.308,118.1963,105.9261,441.3814,77.59869,46.61526,346.6701,55.27342,57.04588,49.28921,43.36157,37.50569,18.2417
5/23/2015,33.9773,0.465208,92.20443,2.396787,36.0426,2.213304,93.67709,6.420738,44.70754,6.289691,94.07934,13.67273,50.94099,13.21336,91.35807,23.0795,41.4372,21.42269,95.51067,40.34478,113.6075,110.8235,114.2155,184.9666,1356.939,30.54781,19.30618,4.097837,4748.514,121.4922,105.9285,442.6432,80.2756,46.8493,348.6097,53.93144,56.16183,48.96955,43.13835,37.42663,18.27636
5/24/2015,33.87523,0.465175,91.919,2.392542,36.16047,2.213121,93.3797,6.410654,44.78598,6.290165,93.88344,13.67739,51.22268,13.37697,91.37333,23.0747,41.95938,21.42204,95.66057,40.24508,112.2514,111.1222,113.4602,185.0169,1304.705,30.69762,19.2494,4.090525,4728.793,120.6283,105.9204,442.3399,80.99256,46.47609,347.3968,54.16654,55.75853,48.59373,42.66076,37.2068,18.13066
5/25/2015,33.47779,0.417788,90.77604,2.26025,36.12755,2.101621,92.04168,6.082096,44.56568,5.962904,92.1551,12.86725,50.2434,13.43702,90.56397,22.05222,41.29981,20.65464,96.29883,40.07374,104.3222,103.8392,100.0578,185.0002,1549.06,31.26607,19.25962,4.076408,4675.616,113.1495,105.9041,445.0392,79.56945,46.33676,350.1408,53.57741,54.64849,47.476,41.9117,36.98655,16.61673
5/26/2015,33.57062,0.425083,89.96994,2.25665,36.24237,2.111138,91.52349,6.066775,44.72299,5.954457,91.6788,12.7862,50.21893,13.30443,90.07021,21.94085,41.56502,20.59722,96.27192,40.02085,103.555,102.269,97.57976,185.0115,1566.461,31.4778,19.30703,4.085387,4644.75,109.1,105.904,447.0768,76.93509,46.33212,352.8422,54.34209,53.72757,46.8005,41.45987,35.72812,16.11865
5/27/2015,33.38767,0.4203,89.55976,2.221054,36.1121,2.0817,91.60589,6.019954,44.31452,5.922796,92.02375,12.89352,50.48184,13.28534,90.14382,22.07586,41.83687,20.74411,96.32036,40.13514,103.1085,95.36794,96.58377,191.2731,1521.85,31.56605,19.26158,4.079629,4638.893,110.8954,105.9029,443.1942,79.84107,47.07829,350.3407,54.78286,53.44766,47.29137,41.54191,35.36097,15.92775
5/28/2015,33.21398,0.422279,89.72225,2.229296,36.10131,2.086304,92.0161,6.052679,44.47526,5.953109,92.76566,12.9941,50.82226,13.25993,90.33618,22.20149,41.91989,20.8182,96.35531,40.05989,104.8766,95.95231,99.35345,199.9768,1646.202,31.43852,19.22938,4.091879,4660.483,111.3218,105.9018,440.739,79.00493,47.00275,347.7227,55.13349,53.62094,47.54084,41.9434,35.20269,16.26491
5/29/2015,33.1342,0.44325,90.84299,2.315683,36.2412,2.164588,92.62428,6.236696,44.772,6.133665,93.43123,13.30299,51.14572,13.25296,90.5401,22.56524,42.23745,21.08224,96.18569,39.97971,104.4032,101.0492,104.5406,199.9871,1406.717,31.10728,19.24398,4.100533,4695.09,112.9214,105.9033,444.4863,78.38987,46.75665,350.3121,55.36792,54.6018,47.85228,42.28552,35.17218,16.50453
5/30/2015,33.09565,0.449813,91.16311,2.3217,36.14419,2.166371,92.65865,6.224454,44.66796,6.125778,93.6571,13.27621,51.20947,13.21077,90.7973,22.56112,42.29625,21.1171,96.56286,40.11847,102.9612,98.72198,102.752,199.9975,1453.424,31.10974,19.28085,4.098629,4697.119,112.0028,105.8978,447.7273,78.71528,46.7508,353.536,55.69218,55.01892,47.99069,42.44763,35.10512,16.35984
5/31/2015,33.00791,0.449638,90.67373,2.3166,36.07879,2.155375,92.50898,6.216608,44.71775,6.110013,93.48882,13.27381,51.46613,13.16727,90.8801,22.53538,42.54372,21.07043,96.61184,39.99508,105.2039,98.31243,103.4862,200.0184,1488.209,31.04258,19.24806,4.094517,4685.283,111.7538,105.8881,446.9576,77.6827,46.74496,353.0031,56.12315,54.59494,47.79124,42.02269,34.75695,16.51746
6/1/2015,32.49735,0.45015,90.28683,2.301671,35.30611,2.139912,92.24261,6.1708,43.91951,6.06607,93.02419,13.17183,50.55504,13.12697,90.29512,22.39578,41.62577,20.97605,96.24242,39.89757,104.1425,95.22053,101.0758,199.989,1477.437,30.62808,19.25145,4.093408,4707.529,111.1233,105.904,450.0987,78.9062,46.76078,356.0576,55.02526,54.98071,48.3231,42.46915,35.26986,16.40728
6/2/2015,32.63044,0.450471,89.30511,2.2845,34.73066,2.112208,91.05639,6.127942,43.22771,6.026339,91.54077,13.13515,49.84417,13.04496,88.9603,22.39634,41.22669,20.96548,95.63292,40.03733,107.6827,95.97181,100.6028,192.152,1510.582,30.08169,19.27553,4.090388,4677.249,111.2139,105.9044,452.7199,79.19316,46.16105,357.2859,54.7345,54.57446,47.82868,41.6966,34.22581,16.5526
6/3/2015,33.46449,0.450492,90.23294,2.3001,35.79334,2.118867,92.08687,6.159225,44.35938,6.050704,92.82002,13.20297,51.21676,13.12851,90.39758,22.46996,42.12123,20.99217,96.51115,40.14067,109.2195,97.72311,102.5229,180.0042,1470.482,30.8714,19.27724,4.098588,4677.157,113.1245,105.8984,449.3581,79.87476,46.26728,353.7565,55.41002,54.43959,47.72749,41.60326,34.98756,16.84952
6/4/2015,33.10035,0.444208,90.46893,2.306112,35.8376,2.128746,92.30384,6.191496,44.50395,6.091835,93.11069,13.29007,51.77103,13.09605,90.92296,22.55642,42.3356,21.06677,96.82071,40.28332,107.2636,98.77073,103.6613,179.9972,1446.112,30.96436,19.22004,4.101521,4684.687,113.5059,105.9025,449.1641,80.94406,46.17344,352.9804,55.80342,54.63134,47.79989,41.33967,35.11954,16.72231
6/5/2015,32.21087,0.449454,89.4744,2.313525,35.10524,2.138321,91.28042,6.185725,43.75595,6.075926,91.81595,13.18162,50.58607,13.0154,89.46835,22.38415,41.71676,20.94137,96.06521,40.12684,106.3336,98.53194,101.2147,179.9774,1516.497,30.33965,19.1841,4.089404,4659.896,111.5161,105.9065,449.9314,79.9841,46.15609,354.2025,55.27058,54.36915,47.52447,41.22988,34.19777,16.43217
6/6/2015,32.73637,0.450463,90.28297,2.323721,35.82233,2.144275,92.1311,6.224154,44.52768,6.108196,93.10347,13.3036,51.44704,13.05884,90.2617,22.54456,42.66298,21.06854,96.93951,40.28258,107.8794,98.58789,103.3555,179.9868,1440.089,30.82963,19.21718,4.099662,4676.327,113.4739,105.8992,447.8472,81.1335,46.16163,351.6356,56.39152,54.46064,47.60342,41.65643,33.87018,16.74663
6/7/2015,32.44022,0.450492,89.7472,2.321771,35.51273,2.140004,91.66463,6.216504,44.33603,6.11083,92.70378,13.29572,51.3843,12.9803,89.86818,22.51327,42.29765,21.03818,96.55796,40.1997,107.6289,98.58052,102.9999,180.0048,1407.354,30.66977,19.25145,4.111963,4666.453,113.9129,105.9004,447.7011,81.47024,46.16489,351.5068,56.08949,54.23446,47.3286,41.31949,33.77869,16.6579
6/8/2015,32.3859,0.450386,89.97526,2.335071,35.60055,2.154471,91.58726,6.235871,44.26753,6.133357,92.4623,13.30411,51.14031,13.02369,89.34099,22.49107,42.05114,21.01999,96.08384,40.01471,103.7191,98.28396,102.5445,179.9699,1403.402,30.64546,19.22934,4.112614,4657.66,113.4867,105.9019,447.4287,82.24717,46.17817,351.2154,55.4982,54.37471,47.31973,41.32199,33.84279,15.64537
6/9/2015,32.04462,0.37765,88.7012,2.165355,34.95889,1.992955,90.54312,5.887427,43.49622,5.796168,91.00039,12.73511,50.11885,13.01737,87.2976,21.74774,40.6399,20.4182,95.54275,39.79587,98.24613,90.33429,94.57488,180.0081,1781.549,30.4919,19.2402,4.10645,4620.317,107.9411,105.9137,450.5373,80.23514,46.12187,355.9089,54.69897,53.74231,47.0469,40.88154,32.59863,15.1822
6/10/2015,32.28464,0.36375,89.23417,2.146192,35.37424,1.958604,91.24204,5.849917,44.35279,5.725761,91.7167,12.5343,51.26045,13.03678,88.86496,21.57927,41.48215,20.2153,97.22218,39.84829,103.7378,96.86904,95.82313,191.3297,1752.109,30.61309,19.14197,4.09735,4660.858,107.781,105.916,449.4851,77.22537,46.14575,354.7901,55.52973,53.85993,46.88925,40.45625,33.33523,15.95845
6/11/2015,33.26656,0.431688,91.73075,2.33015,36.82102,2.143292,93.81762,6.283404,46.19091,6.1538,95.07945,13.43202,54.34401,13.08386,91.72808,22.66898,43.69882,21.10817,97.82784,40.15191,104.8269,100.5207,107.2324,195.5391,1493.955,31.54247,19.08455,4.104063,4713.197,116.2745,105.9166,446.8871,80.71858,46.53538,351.5662,57.8091,54.90974,47.62671,40.73544,33.91898,16.65195
6/12/2015,31.821,0.420625,88.62495,2.268037,35.06236,2.089954,90.99821,6.144813,44.42608,6.037283,92.41054,13.17207,52.65742,12.93656,88.93331,22.3131,41.76327,20.83059,95.95983,40.06572,106.1185,96.53345,103.0219,180.0218,1474.561,29.95518,19.1726,4.103312,4657.695,117.2069,105.8504,440.7105,35.10732,46.5765,351.0836,56.60187,53.56259,46.57212,39.75312,32.33144,16.23161
6/13/2015,33.06732,0.422738,90.26605,2.265971,36.45253,2.084675,92.75945,6.122608,45.53185,6.026526,94.24644,13.15968,54.18102,13.14512,95.20853,22.27023,42.3093,20.80589,96.8825,40.11533,106.7409,96.14807,102.7741,179.9948,1500.307,30.99428,19.19185,4.103896,4681.707,115.6267,105.7596,438.886,0,46.52529,354.0243,56.17371,53.81352,47.2276,40.06542,39.03482,16.80916
6/14/2015,32.43806,0.421067,89.63848,2.264071,35.96534,2.075329,92.41412,6.100404,44.99167,6.001704,93.79024,13.16174,53.8701,13.08437,95.59399,22.27276,41.78977,20.80666,96.47561,40.11067,106.7459,96.46717,103.0918,179.9864,1447.908,30.54137,19.18516,4.106821,4688.952,112.9498,105.7742,438.6207,0,46.33046,354.2584,55.49677,53.67314,47.42245,39.92014,40.09722,16.85671
6/15/2015,32.9,0.4,89.37,2.3,35.9,2.06,91.55,6.1,44.6,5.96,92.75,13.1,53.5,13.08,94.93,22.2,41.5,20.71,95.79,40,105.73,95.4,101.6,180,1484.6,30.33965,19.1841,4.089404,4652.9,82.7,105.9,439.6,0,46.36,355.1,54.95,53.47,46.95,39.25,39.98,16.52527
6/16/2015,33.6,0.4,91.22,2.2,36.6,2.04,93.19,6,44.8,5.91,94.08,13,53.8,13.09,96.17,22.1,41.4,20.66,96.92,40.15,105.14,94.4,101,180,1583.4,30.82963,19.21718,4.099662,4714.6,82.1,105.9,441.2,0,46.34,354.85,55.08,54.62,48.39,40.28,41.09,16.80197
6/17/2015,33.4,0.4,91.68,2.2,37,1.99,93.92,5.9,44.7,5.78,94.37,12.7,53.8,13.12,96.7,21.7,41.2,20.39,97.57,39.85,103.66,90.5,96.6,187.3,1636,30.66977,19.25145,4.111963,4747.1,79.8,106,444.2,0,46.35,355.43,55.62,54.68,49.22,40.57,41.08,16.74117
6/18/2015,34.6,0.4,93.04,2.3,37.7,2.07,95.01,6.1,45.6,5.97,95.41,13.1,54,13.12,96.8,22.3,42.1,20.82,97.78,40.14,106.03,97.3,102.6,136.8,1495.5,30.64546,19.22934,4.112614,4752.6,83.6,106,442.4,0,46.36,355.35,55.64,55.34,49.41,41.41,41.16,17.1784
6/19/2015,33.2,0.4,90.86,2.3,37.3,2.09,94.02,6.1,45.5,6.02,94.63,13.2,54,13.08,96.14,22.3,41.6,20.86,96.61,40.06,106.24,98.3,103,150,1713,30.4919,19.2402,4.10645,4709.4,133.7,105.9,443.2,62.34,46.41,350.08,54.96,53.56,48.52,40.63,41.18,16.9697
6/20/2015,32.7,0.4,90.7,2.3,37.1,2.14,93.93,6.2,45.3,6.12,94.69,13.3,53.5,13.11,95.71,22.5,41.4,21.03,96.03,40.14,107.07,99.6,105,150,1495,30.61309,19.14197,4.09735,4724.7,94.4,105.8,443.4,12.31,46.48,352.62,54.66,53.6,48.63,41.19,41.05,17.11906
6/21/2015,33.85813,0.456767,92.31619,2.369525,36.28183,2.187533,92.94573,6.365792,45.26772,6.272835,93.35479,13.62292,54.19575,13.64215,94.20647,22.94837,42.71522,21.37637,93.92371,40.36735,107.2057,104.3904,108.9383,150.0297,1291.702,30.89188,19.14788,4.072837,4733.679,117.0393,105.9088,434.9291,78.11998,46.18058,339.5827,55.95672,56.03435,47.67801,39.15904,38.24975,16.86988
6/22/2015,33.2,0.4,91.08,2.3,37.4,2.07,93.89,6.1,45.5,5.98,94.52,13.1,54.1,13.3,96.28,22.3,42.3,20.77,96.96,39.95,104.64,100.3,103.6,150,1424.8,30.61309,19.14197,4.09735,4708.8,126.5,105.8,439.8,50.97,46.6,348.94,55.95672,53.68,48.39,40.42,40.32328,16.84563
6/23/2015,34.99991,0.417363,93.65658,2.295874,37.36011,2.107921,94.80685,6.206563,45.74786,6.095,95.92982,13.36472,54.63967,13.32736,97.29576,22.66204,42.86697,21.11305,97.96173,40.41924,105.2504,103.6393,107.1163,149.9825,1340.841,31.05317,19.17242,4.068537,4760.792,114.1792,105.9228,439.5236,74.98965,46.62631,345.2789,56.07736,56.29647,49.05899,41.29015,41.21841,17.33261
6/24/2015,33.85813,0.456767,92.31619,2.369525,36.28183,2.187533,92.94573,6.365792,45.26772,6.272835,93.35479,13.62292,54.19575,13.64215,94.20647,22.94837,42.71522,21.37637,93.92371,40.36735,107.2057,104.3904,108.9383,150.0297,1291.702,30.89188,19.14788,4.072837,4733.679,117.0393,105.9088,434.9291,78.11998,46.18058,339.5827,55.95672,56.03435,47.67801,39.15904,38.24975,16.86983
6/25/2015,32.06273,0.424946,89.55603,2.284854,34.83671,2.113604,90.44554,6.184642,43.56438,6.074117,90.25129,13.27218,52.45036,13.52506,92.81604,22.44567,40.37969,20.95378,90.30006,40.07812,104.5824,99.97948,104.8863,154.91,1413.605,29.71983,19.25401,4.095375,4694.492,118.9814,105.9072,432.8301,82.24089,46.46102,338.0632,53.7965,54.71932,46.88116,37.80093,39.01953,16.05791
6/26/2015,33.09953,0.444646,91.79296,2.356787,36.35166,2.175733,92.93641,6.353679,45.012,6.226726,92.70122,13.58192,54.01564,13.56391,94.81938,22.88495,42.00408,21.29644,92.33013,40.35039,106.4423,105.1271,109.6508,159.9824,1374.406,30.45398,19.20978,4.118042,4742.926,116.3288,105.9029,433.7342,75.19293,46.69301,339.5642,55.4137,55.44131,47.92441,38.68558,39.40568,16.78998
6/27/2015,33.24929,0.456395,92.17709,2.396642,36.79267,2.211658,93.78854,6.466326,45.71227,6.343668,93.71014,13.79915,54.72135,13.69195,95.41171,23.14921,42.77402,21.45248,92.73771,40.17774,110.3214,109.9614,115.1039,159.997,1408.889,30.64396,19.18019,4.095111,4756.31,118.21,105.9059,438.5275,74.66328,46.68925,343.8332,55.90358,55.38442,48.07627,38.98879,39.50812,17.46489
7/1/2015,35.76782,0.349958,91.60112,2.0626,35.24253,1.928025,89.6074,5.787304,43.62364,5.696239,88.9526,12.5556,51.9585,12.80498,92.97012,21.64032,40.30332,20.36468,91.02158,39.95285,96.51825,90.64317,92.74638,150.0051,1646.027,30.73006,19.08161,4.101271,4653.221,105.1943,105.9139,449.0453,74.15394,46.56611,356.685,52.80987,56.35859,45.98375,36.9941,40.16025,14.69425
7/2/2015,35.119813,0.350142,91.458863,2.064275,35.362204,1.932646,90.0452,5.788171,43.72585,5.696978,89.292058,12.547117,52.005071,12.741533,93.300196,21.618383,40.3064,20.356442,91.221708,39.920879,96.676817,90.351221,92.430925,150.010792,1692.922975,30.948704,19.099238,4.107863,4676.589371,104.991029,105.909013,448.991492,74.871096,46.499904,356.335967,52.952067,56.096658,46.31935,37.286988,40.348129,14.63591
7/3/2015,33.91415,0.34995,90.0957,2.065987,35.1563,1.932579,89.5511,5.768804,43.64678,5.678326,88.80198,12.50358,52.46118,12.77339,93.463,21.53041,40.10663,20.27208,90.96107,39.84885,96.92355,89.89479,91.50642,149.9916,1700.291,30.90788,19.08418,4.103387,4662.28,103.7358,105.9078,448.312,74.75873,46.45278,355.7992,52.87714,54.9394,45.90433,36.34079,40.58585,15.07308
7/4/2015,32.29257,0.301346,88.3995,1.97025,33.84126,1.836512,88.5306,5.544967,42.4301,5.457696,88.65077,11.97237,49.22555,11.95011,92.77945,20.77332,38.35758,19.56869,92.49652,38.76435,94.40885,90.35941,87.36404,150.0127,1726.499,29.9918,19.14354,4.101929,4638.587,90.71376,105.9079,455.9654,63.22707,46.40896,365.0068,50.42697,54.55824,46.1005,39.42522,42.35248,14.24271
7/5/2015,32.22457,0.287992,88.30587,1.944608,33.90983,1.804696,88.64056,5.489404,42.40096,5.388757,88.76127,11.84242,48.77707,11.78954,93.13096,20.6462,38.3964,19.45107,93.40946,38.7905,93.7401,91.72465,86.78553,138.6925,1809.579,30.11623,19.17649,4.10195,4628.167,82.91772,105.9031,456.8656,55.98625,46.38975,366.6119,50.32544,54.39604,46.2396,39.9842,42.80552,14.39407
7/6/2015,32.58847,0.284992,89.13775,1.942921,34.09389,1.810654,89.1804,5.501871,42.42117,5.409361,89.4121,11.98702,48.94538,11.90743,93.39034,20.84578,38.43488,19.65354,93.43642,39.03684,89.66605,88.23217,87.5369,119.9943,1855.596,30.349,19.12696,4.096842,4632.657,77.88246,105.8943,456.2576,51.90387,46.21874,366.0339,50.34514,55.04386,46.75923,40.46672,43.0452,14.06432
7/7/2015,32.30708,0.285896,88.64644,1.94575,33.928,1.812329,88.72888,5.514329,42.3554,5.429517,89.0093,11.9883,48.6286,11.95063,92.8491,20.81784,38.50895,19.62773,93.00549,38.78155,89.09515,86.94845,87.34817,120.2608,1765.206,30.21508,19.49293,4.091421,4613.819,77.60982,105.8953,457.2504,54.19427,44.88909,364.0454,50.25601,54.71844,46.37348,40.38069,42.59308,13.89887
7/8/2015,32.19588,0.27855,88.65123,1.939912,34.06463,1.798425,88.66163,5.472008,42.74103,5.37597,88.43349,11.77471,48.07698,11.6556,92.76768,20.55925,38.15359,19.39979,93.19052,38.65402,90.4251,90.28854,85.52969,119.9963,1874.814,30.28415,19.5495,4.088075,4625.559,78.36026,105.8963,457.7056,53.72147,44.89135,364.546,50.00911,54.5866,45.9206,40.35651,42.75857,14.46449
7/9/2015,32.43375,0.281742,89.3916,1.956104,34.25401,1.809004,89.58963,5.53655,42.61846,5.440752,89.0898,11.93314,48.2589,11.89563,93.35937,20.79403,38.70408,19.57411,94.16286,38.97868,92.76279,93.72412,88.74822,120.0085,1780.72,30.44392,19.55622,4.084129,4653.039,78.11311,105.9068,457.9513,52.0043,44.88933,364.6518,50.02866,55.13759,46.97117,40.8309,43.33071,14.54598
7/10/2015,31.67886,0.297413,88.25729,1.976067,33.62288,1.818096,89.01093,5.535779,42.00579,5.442704,88.16606,11.8463,47.74099,11.86157,92.72195,20.49791,37.95553,19.28187,92.7526,37.89878,96.15157,94.24523,88.57837,119.0581,1646.048,30.00049,19.60782,4.090192,4673.432,85.35923,105.9052,455.4959,58.09222,44.68025,361.3784,49.37243,54.63441,47.00515,40.42507,43.34952,14.68049
7/11/2015,30.39951,0.300021,89.56481,1.974392,33.76948,1.868246,91.01668,5.556612,42.0689,5.454761,89.56227,11.79842,49.62529,11.70369,97.04433,20.64492,37.43513,19.466,96.37692,39.42786,92.50007,96.22705,87.48093,65.09951,1842.747,29.27638,19.70327,4.096083,4795.673,66.83918,105.894,452.4641,36.94316,44.85488,360.0702,50.97575,55.79533,48.94778,39.93698,46.06858,14.98794
7/15/2015,31.56869,0.300333,88.77925,1.959214,32.29551,1.851386,88.54681,5.587981,41.82184,5.484619,88.10744,11.80066,47.41014,11.7608,94.19886,20.5845,37.83307,19.40578,94.22175,38.41937,91.87462,97.03075,87.38106,70.13672,1862.642,29.74865,19.64085,4.078195,4709.23,62.5119,105.909,448.475,34.39247,45.06915,357.0984,50.14505,56.48374,46.72497,40.6973,44.05381,14.493
7/16/2015,31.97463,0.300254,90.34482,2.004208,34.08793,1.892871,91.20356,5.692179,42.90996,5.58733,90.34441,12.09223,48.52304,12.00852,95.77203,21.071,38.89307,19.84719,96.023,39.31205,93.10646,98.27912,89.2693,62.0654,1652.936,29.89743,19.67119,4.0821,4754.17,63.37214,105.9064,448.4954,33.05508,44.81507,356.4241,51.22543,56.25689,48.2936,41.82138,44.5466,14.82299
7/17/2015,31.67273,0.300238,89.59446,1.989454,33.30323,1.880192,90.18988,5.665075,42.70243,5.5635,89.73131,12.03079,48.43347,11.94033,95.35687,20.97027,38.5861,19.75637,95.62819,39.08844,92.71817,97.99986,88.87085,64.79349,1708.369,29.77122,19.68049,4.076879,4733.574,62.51708,105.9009,448.1254,33.53499,44.82296,356.0392,50.67534,56.29123,47.48745,41.29785,44.68153,14.7494
7/18/2015,31.3113,0.298938,89.41363,1.972329,33.96172,1.866063,90.6678,5.571917,42.50238,5.475657,89.3868,11.8146,49.0684,11.74497,96.00006,20.64468,37.893,19.45821,95.69169,38.997,92.29297,96.44605,87.47767,65.1285,1849.608,29.78158,19.70742,4.085325,4746.862,64.34733,105.8957,448.1116,35.56333,44.82679,355.9546,50.2286,55.45191,48.16542,40.3184,45.77146,14.69031
7/19/2015,30.39951,0.300021,89.56481,1.974392,33.76948,1.868246,91.01668,5.556612,42.0689,5.454761,89.56227,11.79842,49.62529,11.70369,97.04433,20.64492,37.43513,19.466,96.37692,39.42786,92.50007,96.22705,87.48093,65.09951,1842.747,29.27638,19.70327,4.096083,4795.673,66.83918,105.894,452.4641,36.94316,44.85488,360.0702,50.97575,55.79533,48.94778,39.93698,46.06858,14.87054
7/20/2015,31.15015,0.300304,89.30964,1.959071,34.27711,1.855621,90.58827,5.490492,42.70724,5.390357,88.87453,11.55543,49.20064,11.4605,95.88803,20.14694,37.35489,18.98743,94.93963,38.03125,91.92677,95.11199,85.43545,63.1294,2002.611,29.70667,19.63232,4.090575,4762.106,59.5035,105.8929,455.085,32.6657,44.74515,363.1851,50.85187,55.03253,47.88103,39.67389,45.03616,14.7212
7/21/2015,31.07535,0.300079,85.92412,1.912454,32.5567,1.812096,87.75444,5.348658,41.46324,5.241717,86.26611,11.07943,46.0703,10.94336,91.78604,19.18267,36.23259,18.08688,89.75469,35.23899,90.5988,93.22612,81.77864,60.21524,2048.141,29.51225,19.65791,4.092954,4589.327,61.44414,105.9058,451.6327,39.25993,44.45943,358.8811,48.19149,53.36742,46.2912,40.19581,43.59455,13.39094
7/22/2015,30.87251,0.29015,86.31904,1.843621,31.39487,1.750804,88.09436,5.190508,40.48778,5.092817,86.80123,10.66761,44.91733,11.1799,91.4582,18.3912,36.13428,17.34438,87.21754,33.27959,88.57594,91.03506,78.15955,60.2181,1644.833,29.55906,19.65286,4.093921,4516.753,59.60106,105.908,451.5232,41.3946,44.34301,358.8054,46.55375,54.92417,47.60658,41.8839,44.90444,13.2185
7/23/2015,30.22561,0.282488,87.86701,1.832733,31.98987,1.753317,88.45583,5.190796,40.18671,5.088039,86.67338,10.66087,44.14158,11.07926,90.6651,18.34844,35.51434,17.29513,86.7615,33.02867,88.33735,90.97006,78.49941,21.92459,1419.784,28.91428,19.66617,4.098042,4523.745,55.09566,105.904,452.9583,37.47823,44.15633,360.1122,45.71196,55.87715,48.26912,42.53179,44.95315,13.52584
7/24/2015,30.35643,0.275196,88.34956,1.8375,32.38367,1.761525,88.96266,5.216554,40.1633,5.121591,86.81672,10.70815,43.22633,11.06712,90.20299,18.3491,35.40595,17.25451,92.73498,32.63821,88.46774,91.30933,78.65511,19.70848,1400.337,28.77501,19.6647,4.101037,4531.15,55.2222,105.9026,453.6622,36.59966,44.14999,361.0126,45.38019,55.9659,48.79936,43.59039,44.8228,13.49187
7/25/2015,31.0562,0.279408,89.51671,1.933196,32.68992,1.849571,89.88117,5.578979,41.23963,5.463791,89.58701,11.69098,45.47905,11.26804,92.03475,20.18204,36.93519,18.97052,91.42391,36.76582,91.12014,96.82383,87.66871,23.5409,1740.487,29.08937,19.71701,4.110708,4539.825,61.89653,105.9075,447.4227,36.20535,44.12895,353.893,47.80233,56.82679,48.64155,44.10797,44.23242,14.36649
